,angle,torque,diff
158,5.0,3.5,-5.000000000000111
159,5.05,3.5,0.0
160,5.09,3.5,0.0
161,5.12,3.5,0.0
162,5.14,3.5,0.0
163,5.19,3.6,1.9999999999999734
164,5.23,3.6,0.0
165,5.27,3.6,0.0
166,5.32,3.6,0.0
167,5.37,3.6,0.0
168,5.4,3.6,0.0
169,5.42,3.6,0.0
170,5.47,3.6,0.0
171,5.51,3.6,0.0
172,5.56,3.6,0.0
173,5.61,3.6,0.0
174,5.64,3.6,0.0
175,5.68,3.6,0.0
176,5.7,3.7,4.999999999999889
177,5.74,3.7,0.0
178,5.76,3.7,0.0
179,5.8,3.7,0.0
180,5.84,3.7,0.0
181,5.9,3.7,0.0
182,5.94,3.7,0.0
183,5.98,3.7,0.0
184,5.99,3.7,0.0
185,6.03,3.7,0.0
186,6.04,3.7,0.0
187,6.07,3.7,0.0
188,6.09,3.7,0.0
189,6.12,3.6,-3.3333333333333086
190,6.17,3.6,0.0
191,6.18,3.5,-10.000000000000222
192,6.22,3.6,2.5
193,6.23,3.5,-9.999999999999334
194,6.26,3.6,3.333333333333407
195,6.27,3.6,0.0
196,6.3,3.6,0.0
197,6.31,3.6,0.0
198,6.34,3.6,0.0
199,6.35,3.6,0.0
200,6.37,3.6,0.0
201,6.41,3.6,0.0
202,6.43,3.6,0.0
203,6.45,3.6,0.0
204,6.46,3.6,0.0
205,6.49,3.6,0.0
206,6.5,3.6,0.0
207,6.52,3.6,0.0
208,6.55,3.6,0.0
209,6.57,3.7,4.999999999999889
210,6.6,3.7,0.0
211,6.62,3.7,0.0
212,6.65,3.7,0.0
213,6.66,3.7,0.0
214,6.69,3.7,0.0
215,6.71,3.7,0.0
216,6.73,3.7,0.0
217,6.75,3.7,0.0
218,6.77,3.7,0.0
219,6.8,3.7,0.0
220,6.82,3.7,0.0
221,6.85,3.6,-3.333333333333407
222,6.86,3.7,9.999999999999334
223,6.89,3.6,-3.333333333333407
224,6.9,3.7,9.999999999999334
225,6.93,3.7,0.0
226,6.94,3.7,0.0
227,6.96,3.7,0.0
228,7.01,3.7,0.0
229,7.02,3.7,0.0
230,7.06,3.7,0.0
231,7.08,3.7,0.0
232,7.12,3.7,0.0
233,7.14,3.7,0.0
234,7.18,3.7,0.0
235,7.2,3.7,0.0
236,7.23,3.7,0.0
237,7.25,3.7,0.0
238,7.31,3.8,1.6666666666666716
239,7.35,3.8,0.0
240,7.41,3.8,0.0
241,7.43,3.8,0.0
242,7.45,3.7,-4.999999999999867
243,7.48,3.7,0.0
244,7.52,3.8,2.5000000000000444
245,7.53,3.8,0.0
246,7.56,3.7,-3.3333333333333925
247,7.61,3.7,0.0
248,7.65,3.7,0.0
249,7.68,3.7,0.0
250,7.72,3.8,2.499999999999989
251,7.74,3.8,0.0
252,7.76,3.7,-5.000000000000089
253,7.8,3.7,0.0
254,7.84,3.7,0.0
255,7.86,3.7,0.0
256,7.9,3.7,0.0
257,7.92,3.7,0.0
258,7.97,3.7,0.0
259,7.99,3.7,0.0
260,8.03,3.7,0.0
261,8.07,3.7,0.0
262,8.09,3.8,5.000000000000089
263,8.11,3.8,0.0
264,8.16,3.8,0.0
265,8.2,3.8,0.0
266,8.26,3.9,1.6666666666666543
267,8.3,3.9,0.0
268,8.32,3.9,0.0
269,8.34,3.9,0.0
270,8.38,3.9,0.0
271,8.42,3.9,0.0
272,8.44,4.0,5.000000000000111
273,8.46,3.9,-4.999999999999667
274,8.5,4.0,2.5000000000000555
275,8.56,4.0,0.0
276,8.58,4.0,0.0
277,8.63,4.0,0.0
278,8.67,4.1,2.5000000000000444
279,8.69,4.1,0.0
280,8.7,4.1,0.0
281,8.74,4.1,0.0
282,8.78,4.2,2.5000000000000666
283,8.84,4.2,0.0
284,8.9,4.2,0.0
285,8.92,4.2,0.0
286,8.93,4.2,0.0
287,8.97,4.2,0.0
288,9.0,4.2,0.0
289,9.01,4.2,0.0
290,9.02,4.2,0.0
291,9.04,4.2,0.0
292,9.07,4.2,0.0
293,9.09,4.2,0.0
294,9.1,4.2,0.0
295,9.13,4.2,0.0
296,9.17,4.2,0.0
297,9.21,4.2,0.0
298,9.25,4.1,-2.5000000000000666
299,9.26,4.1,0.0
300,9.28,4.0,-5.000000000000089
301,9.28,3.8,-20.000000000000018
302,9.28,3.6,-19.99999999999997
303,9.25,2.9,23.333333333333837
304,9.23,1.9,50.000000000001066
305,9.23,1.6,-29.999999999999982
306,9.21,1.4,10.000000000000222
307,9.2,1.2,19.99999999999687
308,9.18,1.0,10.000000000000211
309,9.18,0.1,-90.0
310,9.18,0.1,0.0
311,9.18,0.1,0.0
312,9.18,0.1,0.0
313,9.18,0.1,0.0
314,9.18,0.1,0.0
315,9.18,0.1,0.0
316,9.18,0.1,0.0
317,9.18,0.1,0.0
318,9.18,0.1,0.0
319,9.18,0.1,0.0
320,9.18,0.1,0.0
321,9.18,0.1,0.0
322,9.18,0.1,0.0
323,9.18,0.1,0.0
324,9.18,0.1,0.0
325,9.18,0.1,0.0
326,9.18,0.1,0.0
327,9.18,0.1,0.0
328,9.18,0.1,0.0
329,9.18,0.1,0.0
330,9.18,0.1,0.0
331,9.18,0.1,0.0
332,9.18,0.1,0.0
333,9.18,0.1,0.0
334,9.18,0.1,0.0
335,9.18,0.1,0.0
336,9.18,0.1,0.0
337,9.18,0.1,0.0
338,9.18,0.1,0.0
339,9.18,0.1,0.0
340,9.18,0.1,0.0
341,9.18,0.1,0.0
342,9.18,0.1,0.0
343,9.18,0.1,0.0
344,9.18,0.1,0.0
345,9.18,0.1,0.0
346,9.18,0.1,0.0
347,9.18,0.1,0.0
348,9.18,0.1,0.0
