,angle,torque,diff
142,62.62,76.7,10.000000000000853
143,62.62,77.0,29.999999999999716
144,62.62,77.3,29.999999999999716
145,62.62,77.8,50.0
146,62.62,78.1,29.999999999999716
147,62.61,78.4,-30.000000000007105
148,62.61,78.7,29.999999999999716
149,62.61,78.8,9.999999999999432
150,62.61,78.8,0.0
151,62.61,79.0,20.000000000000284
152,62.6,79.1,-10.000000000001421
153,62.6,79.1,0.0
154,62.6,79.1,0.0
155,62.6,79.2,10.000000000000853
156,62.6,79.2,0.0
157,62.6,79.5,29.999999999999716
158,62.6,79.7,20.000000000000284
159,62.6,80.0,29.999999999999716
160,62.6,80.3,29.999999999999716
161,62.6,80.5,20.000000000000284
162,62.6,80.7,20.000000000000284
163,62.6,80.7,0.0
164,62.6,80.6,-10.000000000000853
165,62.6,80.7,10.000000000000853
166,62.6,81.0,29.999999999999716
167,62.6,81.0,0.0
168,62.6,81.2,20.000000000000284
169,62.6,81.3,9.999999999999432
170,62.6,81.3,0.0
171,62.6,81.4,10.000000000000853
172,62.6,81.4,0.0
173,62.6,81.4,0.0
174,62.6,81.5,9.999999999999432
175,62.6,81.7,20.000000000000284
176,62.6,82.0,29.999999999999716
177,62.6,82.2,20.000000000000284
178,62.6,82.2,0.0
179,62.6,82.1,-10.000000000000853
180,62.6,82.1,0.0
181,62.6,82.1,0.0
182,62.6,82.2,10.000000000000853
183,62.6,82.3,9.999999999999432
184,62.6,82.3,0.0
185,62.6,82.5,20.000000000000284
186,62.6,82.7,20.000000000000284
187,62.6,82.8,9.999999999999432
188,62.6,82.9,10.000000000000853
189,62.6,83.0,9.999999999999432
190,62.6,83.1,9.999999999999432
191,62.6,83.0,-9.999999999999432
192,62.6,82.8,-20.000000000000284
193,62.6,82.8,0.0
194,62.6,83.1,29.999999999999716
195,62.6,83.7,60.00000000000085
196,62.6,84.0,29.999999999999716
197,62.6,83.9,-9.999999999999432
198,62.6,83.7,-20.000000000000284
199,62.6,83.8,9.999999999999432
200,62.6,83.9,10.000000000000853
201,62.6,84.3,39.99999999999915
202,62.6,84.8,50.0
203,62.6,85.1,29.999999999999716
204,62.6,85.1,0.0
205,62.59,85.4,-30.000000000007105
206,62.59,85.5,9.999999999999432
207,62.59,85.8,29.999999999999716
208,62.59,86.0,20.000000000000284
209,62.59,86.0,0.0
210,62.59,86.1,9.999999999999432
211,62.59,86.2,10.000000000000853
212,62.59,86.4,20.000000000000284
213,62.59,86.5,9.999999999999432
214,62.59,86.3,-20.000000000000284
215,62.59,86.3,0.0
216,62.59,86.5,20.000000000000284
217,62.59,86.9,40.00000000000057
218,62.59,87.4,50.0
219,62.58,87.6,-19.99999999998863
220,62.58,87.8,20.000000000000284
221,62.58,88.0,20.000000000000284
222,62.58,88.3,29.999999999999716
223,62.58,88.5,20.000000000000284
224,62.57,88.9,-40.00000000000853
225,62.56,89.4,-50.00000000000995
226,62.55,89.9,-49.99999999997442
227,62.55,90.4,50.0
228,62.55,90.5,9.999999999999432
229,62.55,90.6,9.999999999999432
230,62.54,90.7,-10.000000000002842
231,62.54,91.0,29.999999999999716
232,62.54,91.1,9.999999999999432
233,62.54,91.1,0.0
234,62.54,91.1,0.0
235,62.53,91.4,-30.000000000007105
236,62.53,92.0,59.99999999999943
237,62.53,92.2,20.000000000000284
238,62.53,92.0,-20.000000000000284
239,62.53,91.9,-9.999999999999432
240,62.53,92.1,19.999999999998863
241,62.53,92.2,10.000000000000853
242,62.52,92.2,-0.0
243,62.52,92.3,9.999999999999432
244,62.52,92.5,20.000000000000284
245,62.52,92.8,29.999999999999716
246,62.52,93.0,20.000000000000284
247,62.52,93.0,0.0
248,62.52,93.0,0.0
249,62.52,93.2,20.000000000000284
250,62.51,93.5,-29.999999999984368
251,62.51,94.0,50.0
252,62.51,94.4,40.00000000000057
253,62.5,94.6,-20.000000000002842
254,62.49,95.1,-50.00000000000995
255,62.48,95.7,-59.99999999997016
256,62.47,96.5,-80.00000000001563
257,62.47,96.7,20.000000000000284
258,62.47,96.6,-10.000000000000853
259,62.46,96.8,-20.000000000004263
260,62.45,97.3,-50.00000000000995
261,62.45,97.5,20.000000000000284
262,62.45,97.6,9.999999999999432
263,62.45,97.4,-19.999999999998863
264,62.44,97.6,-19.99999999998863
265,62.44,98.2,60.00000000000085
266,62.44,98.6,39.99999999999915
267,62.44,98.3,-29.999999999999716
268,62.44,97.8,-50.0
269,62.44,97.5,-29.999999999999716
270,62.45,96.9,-59.999999999968736
271,62.45,96.7,-20.000000000000284
272,62.46,96.0,-70.00000000001421
273,62.48,94.8,-60.00000000001208
274,62.51,92.3,-83.33333333333017
275,62.53,90.2,-104.9999999999833
276,62.56,88.4,-59.999999999997634
277,62.6,84.9,-87.50000000000186
278,62.66,81.7,-53.33333333333768
279,62.72,75.4,-104.99999999999598
280,62.76,72.6,-70.00000000000178
281,62.8,68.8,-95.00000000000196
282,62.87,65.2,-51.42857142857114
283,62.94,60.2,-71.42857142857113
284,63.05,54.3,-53.63636363636397
285,63.12,51.6,-38.571428571428356
286,63.19,47.5,-58.571428571428356
287,63.32,43.0,-34.61538461538393
288,63.41,38.4,-51.111111111113225
289,63.54,35.0,-26.153846153845627
290,63.67,30.0,-38.46153846153771
291,63.8,26.7,-25.38461538461628
292,63.93,21.9,-36.9230769230762
293,64.06,19.5,-18.461538461538087
294,64.19,15.7,-29.23076923077026
295,64.33,12.8,-20.71428571428562
296,64.42,10.4,-26.66666666666566
297,64.58,7.8,-16.250000000000348
298,64.71,5.9,-14.615384615385123
299,64.84,4.6,-9.999999999999263
300,64.94,3.4,-12.00000000000068
301,65.08,2.2,-8.571428571428534
302,65.22,1.5,-4.999999999999981
303,65.36,0.8,-4.99999999999998
304,65.51,0.5,-1.9999999999999245
305,65.63,0.2,-2.500000000000201
306,65.78,0.1,-0.6666666666666414
307,65.93,0.0,-0.6666666666666414
308,66.07,0.1,0.7142857142857839
309,66.22,0.1,0.0
310,66.39,0.1,0.0
311,66.5,0.1,0.0
312,66.64,0.1,0.0
313,66.78,0.1,0.0
314,66.88,0.1,0.0
315,67.02,0.1,0.0
316,67.16,0.2,0.7142857142857114
317,67.3,0.2,0.0
318,67.44,0.2,0.0
319,67.58,0.2,0.0
320,67.72,0.2,0.0
321,67.9,0.2,0.0
322,67.96,0.2,0.0
323,68.06,0.2,0.0
324,68.13,0.1,-1.4285714285715678
325,68.27,0.1,0.0
326,68.32,0.1,0.0
327,68.38,0.1,0.0
328,68.43,0.1,0.0
329,68.48,0.1,0.0
330,68.51,0.1,0.0
331,68.55,0.1,0.0
332,68.57,0.1,0.0
333,68.59,0.1,0.0
334,68.59,0.1,0.0
335,68.59,0.1,0.0
336,68.59,0.0,-10.0
337,68.58,0.0,-0.0
338,68.56,0.0,-0.0
339,68.54,0.1,-5.000000000000995
340,68.51,0.1,-0.0
341,68.49,0.1,-0.0
342,68.47,0.1,-0.0
343,68.44,0.2,-3.3333333333332074
344,68.43,0.2,-0.0
345,68.41,0.2,-0.0
346,68.38,0.2,-0.0
347,68.36,0.2,-0.0
348,68.35,0.2,-0.0
349,68.33,0.2,-0.0
350,68.32,0.2,-0.0
351,68.31,0.2,-0.0
352,68.31,0.2,0.0
353,68.31,0.2,0.0
354,68.31,0.2,0.0
355,68.31,0.2,0.0
356,68.31,0.1,-10.0
357,68.32,0.1,0.0
358,68.32,0.1,0.0
359,68.32,0.1,0.0
360,68.32,0.1,0.0
361,67.15,0.5,-0.34188034188034555
362,67.15,0.5,0.0
363,67.14,0.5,-0.0
364,67.13,0.5,-0.0
365,67.12,0.5,-0.0
366,67.12,0.5,0.0
367,67.02,0.4,0.9999999999999145
368,67.02,0.5,9.999999999999998
369,67.01,0.4,10.000000000009093
370,66.29,0.6,-0.2777777777777782
371,66.29,0.6,0.0
372,66.21,0.6,-0.0
373,66.21,0.6,0.0
374,66.2,0.6,-0.0
375,66.19,0.6,-0.0
376,66.18,0.6,-0.0
377,66.16,0.6,-0.0
378,66.16,0.6,0.0
379,66.15,0.6,-0.0
380,66.15,0.6,0.0
381,66.15,0.6,0.0
382,66.15,0.6,0.0
383,66.16,0.6,0.0
