,angle,torque,diff
217,10.95,87.4,20
218,11.01,88.8,23.33333333
219,11.06,89,4
220,11.07,89.1,10
221,11.08,88.6,-50
222,11.06,87.2,70
223,11.03,85.7,50
224,11,82.7,100
225,10.98,80.8,95
226,10.96,78.4,120
227,10.95,77.2,120
228,10.93,76.4,40
229,10.91,75.2,60
230,10.89,73.8,70
231,10.87,71.7,105
232,10.85,70.3,70
233,10.82,68.2,70
234,10.79,66.4,60
235,10.75,63.3,77.5
236,10.72,61.3,66.66666667
237,10.67,58.5,56
238,10.64,56.4,70
239,10.6,54.9,37.5
240,10.57,52.6,76.66666667
241,10.54,50.9,56.66666667
242,10.51,50,30
243,10.49,48.8,60
244,10.45,47.3,37.5
245,10.43,46.6,35
246,10.41,45.7,45
247,10.4,45.1,60
248,10.38,44.3,40
249,10.37,44,30
250,10.36,43.8,20
251,10.35,43.5,30
252,10.34,43.1,40
253,10.33,42.6,50
254,10.31,42.1,25
255,10.29,41.1,50
256,10.26,40.2,30
257,10.22,38.6,40
258,10.17,37.2,28
259,10.11,34.9,38.33333333
260,10.03,33,23.75
261,9.95,30.6,30
262,9.85,27.8,28
263,9.77,25,35
264,9.63,21.1,27.85714286
265,9.55,19.1,25
266,9.45,16.1,30
267,9.36,14.3,20
268,9.27,11.9,26.66666667
269,9.18,10.5,15.55555556
270,9.1,8.5,25
