,angle,torque
137,13.44,66.3
138,13.45,66.7
139,13.47,67.0
140,13.47,67.3
141,13.48,67.5
142,13.49,67.7
143,13.49,67.9
144,13.5,68.2
145,13.51,68.5
146,13.52,68.5
147,13.54,68.0
148,13.58,67.2
149,13.62,66.6
150,13.69,66.4
151,13.74,66.3
152,13.79,66.3
153,13.84,66.4
154,13.89,66.4
155,13.92,66.3
156,13.95,66.4
157,13.99,66.8
158,14.01,67.1
159,14.04,67.4
160,14.07,67.8
161,14.1,68.1
162,14.13,68.4
163,14.16,68.6
164,14.19,68.8
165,14.23,69.0
166,14.26,69.2
167,14.29,69.4
168,14.34,69.6
169,14.35,69.7
170,14.38,69.9
171,14.41,70.1
172,14.44,70.4
173,14.47,70.6
174,14.5,70.9
175,14.53,71.1
176,14.55,71.1
177,14.57,71.0
178,14.6,71.2
179,14.62,71.4
180,14.64,71.7
181,14.65,71.9
182,14.67,71.9
183,14.69,72.2
184,14.71,72.5
185,14.74,73.0
186,14.78,73.2
187,14.79,73.3
188,14.82,73.4
189,14.85,73.6
190,14.88,73.7
191,14.9,73.7
192,14.92,73.6
193,14.94,73.9
194,14.95,74.0
195,14.97,74.1
196,14.98,74.1
197,15.0,74.3
198,15.02,74.6
199,15.04,75.2
200,15.06,75.3
201,15.09,75.4
202,15.11,75.5
203,15.14,75.8
204,15.16,76.0
205,15.19,76.0
206,15.21,76.0
207,15.23,76.1
208,15.26,76.4
209,15.28,76.4
210,15.29,76.2
211,15.29,75.8
212,15.29,75.5
213,15.29,74.9
214,15.28,73.8
215,15.25,72.1
216,15.21,69.9
217,15.16,65.6
218,15.11,62.6
219,15.06,58.6
220,15.02,56.2
221,14.97,52.8
222,14.9,50.3
223,14.81,46.0
224,14.7,42.6
225,14.6,38.4
226,14.47,33.1
227,14.35,29.9
228,14.23,25.8
229,14.1,21.9
230,14.02,20.9
231,13.92,18.1
232,13.81,16.3
233,13.69,13.8
234,13.57,12.1
235,13.45,10.0
236,13.37,8.3
237,13.26,6.6
238,13.17,5.6
239,13.08,4.4
240,12.96,3.4
241,12.93,3.0
242,12.86,2.7
243,12.81,2.4
244,12.76,2.1
245,12.72,1.9
246,12.67,1.5
247,12.61,1.3
248,12.56,1.1
249,12.5,0.9
250,12.44,0.7
251,12.34,0.6
252,12.3,0.6
253,12.22,0.5
254,12.14,0.5
255,12.05,0.6
256,11.97,0.5
257,11.87,0.5
258,11.77,0.5
259,11.66,0.5
260,11.55,0.5
261,11.43,0.5
262,11.32,0.5
263,11.21,0.5
264,11.11,0.4
265,11.01,0.4
266,10.92,0.4
267,10.84,0.4
268,10.79,0.4
269,10.72,0.4
270,10.66,0.4
271,10.61,0.4
272,10.56,0.4
273,10.52,0.4
274,10.47,0.4
275,10.44,0.4
276,10.42,0.4
277,10.39,0.4
278,10.37,0.4
279,10.36,0.4
280,10.35,0.4
281,10.34,0.4
282,10.33,0.5
283,10.33,0.5
284,10.33,0.5
285,10.34,0.5
286,10.35,0.5
287,10.35,0.5
288,10.35,0.6
289,10.35,0.6
290,10.35,0.6
291,10.35,0.6
292,10.35,0.6
293,10.35,0.6
294,10.35,0.6
295,10.35,0.6
296,10.35,0.6
297,10.35,0.6
298,10.35,0.6
299,10.35,0.6
300,10.35,0.6
301,10.36,0.7
302,10.36,0.7
303,10.36,0.7
304,10.37,0.7
305,10.37,0.8
306,10.37,0.8
307,10.38,0.8
308,10.38,0.8
309,10.39,0.8
310,10.4,0.8
311,10.41,0.8
312,10.42,0.8
313,10.43,0.8
314,10.45,0.8
315,10.47,0.8
316,10.48,0.8
317,10.5,0.8
318,10.51,0.8
319,10.53,0.9
320,10.54,0.9
321,10.56,0.9
322,10.58,0.9
323,10.6,0.9
324,10.62,0.9
325,10.64,0.9
326,10.66,0.9
327,10.67,0.9
328,10.69,0.9
329,10.7,0.9
330,10.71,0.9
331,10.72,0.9
332,10.73,0.9
333,10.75,1.0
334,10.76,1.0
335,10.78,1.0
336,10.79,1.0
337,10.81,1.0
338,10.83,1.0
339,10.85,1.0
340,10.88,1.0
341,10.9,1.0
342,10.91,1.0
343,10.93,1.0
344,10.96,1.0
345,10.98,1.0
346,11.0,1.1
347,11.02,1.1
348,11.03,1.1
349,11.05,1.1
350,11.07,1.1
351,11.08,1.1
352,11.1,1.1
353,11.11,1.1
354,11.13,1.1
355,11.15,1.1
356,11.17,1.1
357,11.18,1.1
358,11.2,1.1
359,11.22,1.1
360,11.24,1.1
361,11.26,1.1
362,11.28,1.1
363,11.29,1.1
364,12.24,1.5
365,12.25,1.5
366,12.25,1.5
367,12.25,1.5
368,12.26,1.4
369,12.26,1.5
370,12.27,1.5
371,12.27,1.4
372,12.28,1.4
373,12.28,1.5
374,12.3,1.5
375,12.3,1.5
376,12.33,1.6
377,12.33,1.6
378,12.33,1.6
379,12.33,1.6
380,12.33,1.6
381,12.33,1.6
382,12.33,1.6
383,12.33,1.6
384,12.33,1.6
385,12.33,1.6
386,12.33,1.6
387,12.33,1.6
388,12.33,1.6
389,12.33,1.6
390,12.33,1.6
391,12.33,1.6
392,12.33,1.6
393,12.33,1.6
394,12.33,1.7
395,12.33,1.7
