,angle,torque
346,30.1,0.2
347,29.92,0.2
348,29.65,0.2
349,29.35,0.2
350,29.03,0.2
351,28.68,0.2
352,28.31,0.2
353,27.92,0.1
354,27.51,0.1
355,27.2,0.1
356,42.6,0.0
357,42.58,0.0
358,42.5,0.0
359,42.42,0.1
360,42.34,0.0
361,42.25,0.1
362,42.18,0.1
363,42.09,0.1
364,42.0,0.1
365,41.91,0.1
366,41.81,0.1
367,41.72,0.0
368,41.63,0.1
369,41.54,0.1
