,angle,torque
321,19.71,1.2
322,19.71,1.2
323,19.71,1.2
324,19.71,1.2
325,19.71,1.2
326,19.7,1.2
327,19.7,1.2
328,19.7,1.2
329,19.68,1.6
330,19.68,1.6
331,19.68,1.5
332,19.69,1.3
333,19.69,1.3
334,19.69,1.3
335,19.7,1.1
336,19.7,1.1
337,19.7,1.1
338,19.7,1.2
339,19.7,1.2
340,19.7,1.2
341,19.7,1.2
342,19.7,1.1
