,angle,torque
144,22.92,49.6
145,22.93,49.9
146,22.94,50.4
147,22.95,50.7
148,22.97,50.9
149,22.99,51.2
150,23.01,51.4
151,23.04,51.7
152,23.06,51.8
153,23.08,52.0
154,23.11,52.1
155,23.14,52.2
156,23.18,52.4
157,23.2,52.5
158,23.24,52.7
159,23.27,52.8
160,23.31,53.0
161,23.33,53.1
162,23.36,53.3
163,23.38,53.5
164,23.41,53.8
165,23.45,54.0
166,23.48,54.2
167,23.54,54.3
168,23.56,54.4
169,23.6,54.6
170,23.63,54.7
171,23.67,55.0
172,23.71,55.1
173,23.74,55.3
174,23.77,55.5
175,23.8,55.6
176,23.84,55.8
177,23.87,56.0
178,23.9,56.2
179,23.93,56.3
180,23.96,56.5
181,23.99,56.7
182,24.01,57.0
183,24.05,57.2
184,24.07,57.4
185,24.1,57.6
186,24.14,57.7
187,24.18,57.9
188,24.22,58.0
189,24.27,58.2
190,24.31,58.2
191,24.35,58.4
192,24.39,58.5
193,24.42,58.8
194,24.45,59.0
195,24.48,59.2
196,24.5,59.3
197,24.52,59.5
198,24.54,60.0
199,24.57,60.4
200,24.6,60.6
201,24.65,60.7
202,24.67,60.7
203,24.71,60.9
204,24.73,61.0
205,24.77,61.3
206,24.8,61.3
207,24.83,61.4
208,24.85,61.5
209,24.87,61.8
210,24.89,61.9
211,24.9,62.1
212,24.92,62.3
213,24.94,62.6
214,24.97,63.1
215,24.99,63.4
216,25.02,63.4
217,25.03,63.4
218,25.05,63.4
219,25.07,63.7
220,25.09,63.8
221,25.1,63.8
222,25.1,63.6
223,25.1,63.1
224,25.11,63.1
225,25.12,63.3
226,25.11,63.3
227,25.1,62.8
228,25.07,61.1
229,25.04,58.3
230,25.02,56.5
231,24.98,54.5
232,24.95,51.6
233,24.89,49.2
234,24.79,44.7
235,24.7,40.7
236,24.58,34.9
237,24.42,30.2
238,24.32,27.3
239,24.16,22.0
240,24.06,19.0
241,23.95,16.8
242,23.81,14.5
243,23.66,11.3
244,23.52,9.2
245,23.33,6.7
246,23.23,4.9
247,23.1,3.7
248,22.94,2.0
249,22.85,1.5
250,22.74,0.7
251,22.64,0.3
252,22.53,0.1
253,22.35,0.2
254,22.29,0.2
255,22.18,0.2
256,22.06,0.1
257,21.95,0.1
258,21.84,0.1
259,21.73,0.1
260,21.63,0.1
261,21.52,0.1
262,21.45,0.1
263,21.34,0.1
264,21.22,0.1
265,21.15,0.1
266,21.06,0.1
267,20.98,0.1
268,20.9,0.1
269,20.83,0.1
270,20.77,0.1
271,20.73,0.1
272,20.67,0.0
273,20.63,0.0
274,20.59,0.0
275,20.56,0.0
276,20.53,0.0
277,20.51,0.0
278,20.48,0.0
279,20.45,0.0
280,20.43,0.0
281,20.4,0.0
282,20.38,0.0
283,20.36,0.0
284,20.33,0.0
285,20.31,0.0
286,20.29,0.0
287,20.27,0.0
288,20.25,0.0
289,20.24,0.0
290,20.22,0.0
291,20.21,0.0
292,20.2,0.0
293,20.19,0.0
294,20.17,0.0
295,20.17,0.0
296,20.15,0.1
297,20.15,0.1
298,20.14,0.1
299,20.14,0.1
300,20.14,0.1
301,20.14,0.1
302,20.14,0.1
303,20.14,0.1
304,20.14,0.2
305,20.15,0.2
306,20.16,0.2
307,20.17,0.2
308,20.18,0.3
309,20.19,0.3
310,20.2,0.3
311,20.21,0.3
312,20.22,0.3
313,20.24,0.3
314,20.24,0.3
315,20.25,0.3
316,20.26,0.3
317,20.27,0.3
318,20.28,0.3
319,20.29,0.3
320,20.3,0.4
321,20.3,0.4
322,20.31,0.4
323,20.32,0.4
324,20.33,0.4
325,20.33,0.4
326,20.33,0.4
327,20.33,0.4
328,20.34,0.4
329,20.34,0.4
330,20.35,0.4
331,20.35,0.4
332,20.35,0.4
333,20.36,0.4
334,20.36,0.4
335,20.36,0.4
336,20.37,0.4
337,20.39,0.4
338,20.4,0.4
339,20.41,0.4
340,20.41,0.4
341,20.42,0.4
342,20.43,0.4
343,20.43,0.4
344,20.44,0.4
345,20.45,0.4
346,20.45,0.5
347,20.47,0.5
348,20.47,0.5
349,20.48,0.5
350,20.49,0.5
351,20.5,0.5
352,20.51,0.5
353,20.52,0.5
354,20.54,0.5
355,20.55,0.5
356,20.57,0.5
357,20.58,0.5
358,20.6,0.5
359,20.61,0.5
360,20.63,0.5
361,20.64,0.5
362,20.66,0.5
363,20.67,0.6
364,20.69,0.6
365,20.7,0.6
366,20.71,0.6
367,20.73,0.6
368,20.74,0.6
369,20.75,0.6
370,20.76,0.6
371,20.77,0.6
372,20.78,0.6
373,21.39,0.8
374,21.4,0.8
375,21.4,0.8
376,21.4,0.8
377,21.4,0.8
378,21.4,0.8
379,21.4,0.8
380,21.4,0.8
381,21.4,0.8
382,21.4,0.8
383,21.4,0.9
384,21.4,0.9
385,21.41,0.9
386,21.41,0.9
387,21.41,0.9
388,21.41,0.9
389,21.41,0.9
390,21.41,0.9
391,21.41,0.9
392,21.41,0.9
393,21.41,0.9
394,21.41,0.9
395,21.41,0.9
396,21.41,0.9
397,21.41,0.9
398,21.41,0.9
399,21.41,0.9
400,21.41,0.9
401,21.41,0.9
402,21.41,0.9
403,21.41,0.9
